provinceName,cityName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount,updateTime
湖北省,武汉,62031,0,10353,2029,45027,0,5450,1585,2020-02-20 02:50:09.882
湖北省,孝感,62031,0,10353,2029,3329,0,673,89,2020-02-20 02:50:09.882
湖北省,黄冈,62031,0,10353,2029,2839,0,1149,87,2020-02-20 02:50:09.882
湖北省,荆州,62031,0,10353,2029,1510,0,451,40,2020-02-20 02:50:09.882
湖北省,鄂州,62031,0,10353,2029,1338,0,350,38,2020-02-20 02:50:09.882
湖北省,随州,62031,0,10353,2029,1283,0,309,27,2020-02-20 02:50:09.882
湖北省,襄阳,62031,0,10353,2029,1167,0,294,23,2020-02-20 02:50:09.882
湖北省,宜昌,62031,0,10353,2029,891,0,231,27,2020-02-20 02:50:09.882
湖北省,黄石,62031,0,10353,2029,967,0,312,26,2020-02-20 02:50:09.882
湖北省,荆门,62031,0,10353,2029,794,0,201,34,2020-02-20 02:50:09.882
湖北省,咸宁,62031,0,10353,2029,766,0,268,10,2020-02-20 02:50:09.882
湖北省,十堰,62031,0,10353,2029,641,0,187,2,2020-02-20 02:50:09.882
湖北省,仙桃,62031,0,10353,2029,567,0,184,19,2020-02-20 02:50:09.882
湖北省,天门,62031,0,10353,2029,473,0,133,12,2020-02-20 02:50:09.882
湖北省,恩施州,62031,0,10353,2029,244,0,102,3,2020-02-20 02:50:09.882
湖北省,潜江,62031,0,10353,2029,185,0,49,7,2020-02-20 02:50:09.882
湖北省,神农架林区,62031,0,10353,2029,10,0,10,0,2020-02-20 02:50:09.882
浙江省,温州,1175,0,613,1,504,0,228,1,2020-02-20 02:50:09.882
浙江省,台州,1175,0,613,1,146,0,77,0,2020-02-20 02:50:09.882
浙江省,宁波,1175,0,613,1,156,0,91,0,2020-02-20 02:50:09.882
浙江省,杭州,1175,0,613,1,169,0,109,0,2020-02-20 02:50:09.882
浙江省,嘉兴,1175,0,613,1,45,0,20,0,2020-02-20 02:50:09.882
浙江省,金华,1175,0,613,1,55,0,33,0,2020-02-20 02:50:09.882
浙江省,绍兴,1175,0,613,1,42,0,20,0,2020-02-20 02:50:09.882
浙江省,衢州,1175,0,613,1,21,0,10,0,2020-02-20 02:50:09.882
浙江省,舟山,1175,0,613,1,10,0,5,0,2020-02-20 02:50:09.882
浙江省,湖州,1175,0,613,1,10,0,6,0,2020-02-20 02:50:09.882
浙江省,丽水,1175,0,613,1,17,0,14,0,2020-02-20 02:50:09.882
安徽省,蚌埠,987,0,450,6,160,0,40,5,2020-02-20 02:50:09.882
安徽省,阜阳,987,0,450,6,155,0,64,0,2020-02-20 02:50:09.882
安徽省,合肥,987,0,450,6,173,0,83,1,2020-02-20 02:50:09.882
安徽省,亳州,987,0,450,6,108,0,58,0,2020-02-20 02:50:09.882
安徽省,六安,987,0,450,6,69,0,30,0,2020-02-20 02:50:09.882
安徽省,安庆,987,0,450,6,83,0,53,0,2020-02-20 02:50:09.882
安徽省,马鞍山,987,0,450,6,37,0,15,0,2020-02-20 02:50:09.882
安徽省,宿州,987,0,450,6,41,0,20,0,2020-02-20 02:50:09.882
安徽省,铜陵,987,0,450,6,29,0,12,0,2020-02-20 02:50:09.882
安徽省,淮南,987,0,450,6,27,0,12,0,2020-02-20 02:50:09.882
安徽省,淮北,987,0,450,6,27,0,14,0,2020-02-20 02:50:09.882
安徽省,芜湖,987,0,450,6,33,0,21,0,2020-02-20 02:50:09.882
安徽省,池州,987,0,450,6,17,0,10,0,2020-02-20 02:50:09.882
安徽省,滁州,987,0,450,6,13,0,8,0,2020-02-20 02:50:09.882
安徽省,黄山,987,0,450,6,9,0,6,0,2020-02-20 02:50:09.882
安徽省,宣城,987,0,450,6,6,0,4,0,2020-02-20 02:50:09.882
湖南省,长沙,1010,0,612,4,242,0,125,2,2020-02-20 02:50:09.882
湖南省,岳阳,1010,0,612,4,156,0,67,1,2020-02-20 02:50:09.882
湖南省,株洲,1010,0,612,4,78,0,40,0,2020-02-20 02:50:09.882
湖南省,邵阳,1010,0,612,4,102,0,71,1,2020-02-20 02:50:09.882
湖南省,常德,1010,0,612,4,79,0,52,0,2020-02-20 02:50:09.882
湖南省,娄底,1010,0,612,4,76,0,51,0,2020-02-20 02:50:09.882
湖南省,湘潭,1010,0,612,4,35,0,17,0,2020-02-20 02:50:09.882
湖南省,衡阳,1010,0,612,4,48,0,32,0,2020-02-20 02:50:09.882
湖南省,永州,1010,0,612,4,43,0,30,0,2020-02-20 02:50:09.882
湖南省,益阳,1010,0,612,4,59,0,48,0,2020-02-20 02:50:09.882
湖南省,郴州,1010,0,612,4,39,0,29,0,2020-02-20 02:50:09.882
湖南省,怀化,1010,0,612,4,40,0,38,0,2020-02-20 02:50:09.882
湖南省,湘西自治州,1010,0,612,4,8,0,7,0,2020-02-20 02:50:09.882
湖南省,张家界,1010,0,612,4,5,0,5,0,2020-02-20 02:50:09.882
四川省,成都,520,0,213,3,141,0,69,1,2020-02-20 02:50:09.882
四川省,甘孜州,520,0,213,3,67,0,8,0,2020-02-20 02:50:09.882
四川省,达州,520,0,213,3,40,0,11,0,2020-02-20 02:50:09.882
四川省,南充,520,0,213,3,38,0,15,0,2020-02-20 02:50:09.882
四川省,泸州,520,0,213,3,24,0,6,0,2020-02-20 02:50:09.882
四川省,内江,520,0,213,3,22,0,6,0,2020-02-20 02:50:09.882
四川省,巴中,520,0,213,3,24,0,10,0,2020-02-20 02:50:09.882
四川省,德阳,520,0,213,3,17,0,3,0,2020-02-20 02:50:09.882
四川省,绵阳,520,0,213,3,22,0,10,0,2020-02-20 02:50:09.882
四川省,广安,520,0,213,3,30,0,19,0,2020-02-20 02:50:09.882
四川省,遂宁,520,0,213,3,17,0,10,0,2020-02-20 02:50:09.882
四川省,凉山州,520,0,213,3,13,0,6,0,2020-02-20 02:50:09.882
四川省,攀枝花,520,0,213,3,16,0,11,0,2020-02-20 02:50:09.882
四川省,宜宾,520,0,213,3,12,0,7,0,2020-02-20 02:50:09.882
四川省,眉山,520,0,213,3,8,0,3,0,2020-02-20 02:50:09.882
四川省,雅安,520,0,213,3,7,0,3,0,2020-02-20 02:50:09.882
四川省,自贡,520,0,213,3,9,0,7,0,2020-02-20 02:50:09.882
四川省,广元,520,0,213,3,6,0,4,0,2020-02-20 02:50:09.882
四川省,乐山,520,0,213,3,3,0,2,0,2020-02-20 02:50:09.882
四川省,资阳,520,0,213,3,3,0,2,0,2020-02-20 02:50:09.882
四川省,阿坝州,520,0,213,3,1,0,1,0,2020-02-20 02:50:09.882
四川省,待明确地区,520,0,213,3,0,0,0,2,2020-02-20 02:50:09.882
山东省,烟台,546,0,250,4,47,0,16,0,2020-02-20 02:50:09.882
山东省,济南,546,0,250,4,47,0,17,0,2020-02-20 02:50:09.882
山东省,潍坊,546,0,250,4,44,0,15,0,2020-02-20 02:50:09.882
山东省,青岛,546,0,250,4,59,0,31,1,2020-02-20 02:50:09.882
山东省,威海,546,0,250,4,38,0,14,0,2020-02-20 02:50:09.882
山东省,德州,546,0,250,4,37,0,11,2,2020-02-20 02:50:09.882
山东省,济宁,546,0,250,4,52,0,29,0,2020-02-20 02:50:09.882
山东省,淄博,546,0,250,4,29,0,6,0,2020-02-20 02:50:09.882
山东省,泰安,546,0,250,4,33,0,10,1,2020-02-20 02:50:09.882
山东省,聊城,546,0,250,4,38,0,18,0,2020-02-20 02:50:09.882
山东省,枣庄,546,0,250,4,24,0,11,0,2020-02-20 02:50:09.882
山东省,日照,546,0,250,4,16,0,7,0,2020-02-20 02:50:09.882
山东省,临沂,546,0,250,4,49,0,41,0,2020-02-20 02:50:09.882
山东省,菏泽,546,0,250,4,18,0,13,0,2020-02-20 02:50:09.882
山东省,滨州,546,0,250,4,15,0,11,0,2020-02-20 02:50:09.882
河北省,唐山,307,0,157,5,56,0,13,1,2020-02-20 02:50:09.882
河北省,沧州,307,0,157,5,48,0,18,3,2020-02-20 02:50:09.882
河北省,邯郸,307,0,157,5,31,0,13,0,2020-02-20 02:50:09.882
河北省,石家庄,307,0,157,5,28,0,13,0,2020-02-20 02:50:09.882
河北省,张家口,307,0,157,5,34,0,24,0,2020-02-20 02:50:09.882
河北省,廊坊,307,0,157,5,30,0,20,0,2020-02-20 02:50:09.882
河北省,邢台,307,0,157,5,23,0,13,1,2020-02-20 02:50:09.882
河北省,保定,307,0,157,5,32,0,27,0,2020-02-20 02:50:09.882
河北省,秦皇岛,307,0,157,5,10,0,5,0,2020-02-20 02:50:09.882
河北省,衡水,307,0,157,5,8,0,6,0,2020-02-20 02:50:09.882
河北省,承德,307,0,157,5,7,0,5,0,2020-02-20 02:50:09.882
山西省,晋中,131,0,73,0,36,0,18,0,2020-02-20 02:50:09.882
山西省,晋城,131,0,73,0,10,0,3,0,2020-02-20 02:50:09.882
山西省,长治,131,0,73,0,8,0,1,0,2020-02-20 02:50:09.882
山西省,太原,131,0,73,0,19,0,13,0,2020-02-20 02:50:09.882
山西省,大同,131,0,73,0,12,0,6,0,2020-02-20 02:50:09.882
山西省,朔州,131,0,73,0,8,0,3,0,2020-02-20 02:50:09.882
山西省,运城,131,0,73,0,19,0,16,0,2020-02-20 02:50:09.882
山西省,忻州,131,0,73,0,7,0,4,0,2020-02-20 02:50:09.882
山西省,阳泉,131,0,73,0,4,0,2,0,2020-02-20 02:50:09.882
山西省,临汾,131,0,73,0,2,0,1,0,2020-02-20 02:50:09.882
山西省,吕梁,131,0,73,0,6,0,6,0,2020-02-20 02:50:09.882
河南省,信阳,1265,0,622,19,269,0,94,2,2020-02-20 02:34:51.772
河南省,南阳,1265,0,622,19,155,0,66,2,2020-02-20 02:34:51.772
河南省,郑州,1265,0,622,19,156,0,77,0,2020-02-20 02:34:51.772
河南省,驻马店,1265,0,622,19,139,0,93,0,2020-02-20 02:34:51.772
河南省,周口,1265,0,622,19,76,0,34,0,2020-02-20 02:34:51.772
河南省,商丘,1265,0,622,19,91,0,50,3,2020-02-20 02:34:51.772
河南省,新乡,1265,0,622,19,57,0,26,3,2020-02-20 02:34:51.772
河南省,安阳,1265,0,622,19,53,0,28,0,2020-02-20 02:34:51.772
河南省,平顶山,1265,0,622,19,58,0,34,1,2020-02-20 02:34:51.772
河南省,许昌,1265,0,622,19,39,0,16,0,2020-02-20 02:34:51.772
河南省,焦作,1265,0,622,19,32,0,9,1,2020-02-20 02:34:51.772
河南省,漯河,1265,0,622,19,35,0,17,0,2020-02-20 02:34:51.772
河南省,洛阳,1265,0,622,19,31,0,14,1,2020-02-20 02:34:51.772
河南省,开封,1265,0,622,19,26,0,13,0,2020-02-20 02:34:51.772
河南省,鹤壁,1265,0,622,19,19,0,8,0,2020-02-20 02:34:51.772
河南省,濮阳,1265,0,622,19,17,0,7,0,2020-02-20 02:34:51.772
河南省,济源,1265,0,622,19,5,0,2,0,2020-02-20 02:34:51.772
河南省,三门峡,1265,0,622,19,7,0,5,0,2020-02-20 02:34:51.772
河南省,待明确地区,1265,0,622,19,0,0,29,6,2020-02-20 02:34:51.772
浙江省,温州,1175,0,613,0,504,0,228,0,2020-02-20 02:34:51.772
浙江省,台州,1175,0,613,0,146,0,77,0,2020-02-20 02:34:51.772
浙江省,宁波,1175,0,613,0,156,0,91,0,2020-02-20 02:34:51.772
浙江省,杭州,1175,0,613,0,169,0,109,0,2020-02-20 02:34:51.772
浙江省,嘉兴,1175,0,613,0,45,0,20,0,2020-02-20 02:34:51.772
浙江省,金华,1175,0,613,0,55,0,33,0,2020-02-20 02:34:51.772
浙江省,绍兴,1175,0,613,0,42,0,20,0,2020-02-20 02:34:51.772
浙江省,衢州,1175,0,613,0,21,0,10,0,2020-02-20 02:34:51.772
浙江省,舟山,1175,0,613,0,10,0,5,0,2020-02-20 02:34:51.772
浙江省,湖州,1175,0,613,0,10,0,6,0,2020-02-20 02:34:51.772
浙江省,丽水,1175,0,613,0,17,0,14,0,2020-02-20 02:34:51.772
安徽省,蚌埠,987,0,447,6,160,0,40,5,2020-02-20 02:34:51.772
安徽省,阜阳,987,0,447,6,155,0,64,0,2020-02-20 02:34:51.772
安徽省,合肥,987,0,447,6,173,0,83,1,2020-02-20 02:34:51.772
安徽省,亳州,987,0,447,6,108,0,58,0,2020-02-20 02:34:51.772
安徽省,六安,987,0,447,6,69,0,30,0,2020-02-20 02:34:51.772
安徽省,安庆,987,0,447,6,83,0,53,0,2020-02-20 02:34:51.772
安徽省,马鞍山,987,0,447,6,37,0,15,0,2020-02-20 02:34:51.772
安徽省,宿州,987,0,447,6,41,0,20,0,2020-02-20 02:34:51.772
安徽省,铜陵,987,0,447,6,29,0,12,0,2020-02-20 02:34:51.772
安徽省,淮南,987,0,447,6,27,0,12,0,2020-02-20 02:34:51.772
安徽省,淮北,987,0,447,6,27,0,14,0,2020-02-20 02:34:51.772
安徽省,芜湖,987,0,447,6,33,0,21,0,2020-02-20 02:34:51.772
安徽省,池州,987,0,447,6,17,0,7,0,2020-02-20 02:34:51.772
安徽省,滁州,987,0,447,6,13,0,8,0,2020-02-20 02:34:51.772
安徽省,黄山,987,0,447,6,9,0,6,0,2020-02-20 02:34:51.772
安徽省,宣城,987,0,447,6,6,0,4,0,2020-02-20 02:34:51.772
黑龙江省,哈尔滨,476,0,132,12,194,0,55,3,2020-02-20 02:34:51.772
黑龙江省,鸡西,476,0,132,12,46,0,3,0,2020-02-20 02:34:51.772
黑龙江省,双鸭山,476,0,132,12,52,0,8,3,2020-02-20 02:34:51.772
黑龙江省,齐齐哈尔,476,0,132,12,43,0,11,1,2020-02-20 02:34:51.772
黑龙江省,绥化,476,0,132,12,47,0,20,4,2020-02-20 02:34:51.772
黑龙江省,大庆,476,0,132,12,26,0,7,1,2020-02-20 02:34:51.772
黑龙江省,牡丹江,476,0,132,12,14,0,1,0,2020-02-20 02:34:51.772
黑龙江省,七台河,476,0,132,12,17,0,6,0,2020-02-20 02:34:51.772
黑龙江省,黑河,476,0,132,12,14,0,3,0,2020-02-20 02:34:51.772
黑龙江省,鹤岗,476,0,132,12,5,0,2,0,2020-02-20 02:34:51.772
黑龙江省,佳木斯,476,0,132,12,15,0,14,0,2020-02-20 02:34:51.772
黑龙江省,伊春,476,0,132,12,1,0,0,0,2020-02-20 02:34:51.772
黑龙江省,大兴安岭,476,0,132,12,2,0,2,0,2020-02-20 02:34:51.772
四川省,成都,520,0,210,3,141,0,69,1,2020-02-20 02:34:51.772
四川省,甘孜州,520,0,210,3,67,0,8,0,2020-02-20 02:34:51.772
四川省,达州,520,0,210,3,40,0,11,0,2020-02-20 02:34:51.772
四川省,南充,520,0,210,3,38,0,15,0,2020-02-20 02:34:51.772
四川省,泸州,520,0,210,3,24,0,6,0,2020-02-20 02:34:51.772
四川省,内江,520,0,210,3,22,0,6,0,2020-02-20 02:34:51.772
四川省,德阳,520,0,210,3,17,0,1,0,2020-02-20 02:34:51.772
四川省,巴中,520,0,210,3,24,0,9,0,2020-02-20 02:34:51.772
四川省,绵阳,520,0,210,3,22,0,10,0,2020-02-20 02:34:51.772
四川省,广安,520,0,210,3,30,0,19,0,2020-02-20 02:34:51.772
四川省,遂宁,520,0,210,3,17,0,10,0,2020-02-20 02:34:51.772
四川省,凉山州,520,0,210,3,13,0,6,0,2020-02-20 02:34:51.772
四川省,攀枝花,520,0,210,3,16,0,11,0,2020-02-20 02:34:51.772
四川省,宜宾,520,0,210,3,12,0,7,0,2020-02-20 02:34:51.772
四川省,眉山,520,0,210,3,8,0,3,0,2020-02-20 02:34:51.772
四川省,雅安,520,0,210,3,7,0,3,0,2020-02-20 02:34:51.772
四川省,自贡,520,0,210,3,9,0,7,0,2020-02-20 02:34:51.772
四川省,广元,520,0,210,3,6,0,4,0,2020-02-20 02:34:51.772
四川省,乐山,520,0,210,3,3,0,2,0,2020-02-20 02:34:51.772
四川省,资阳,520,0,210,3,3,0,2,0,2020-02-20 02:34:51.772
四川省,阿坝州,520,0,210,3,1,0,1,0,2020-02-20 02:34:51.772
四川省,待明确地区,520,0,210,3,0,0,0,2,2020-02-20 02:34:51.772
山东省,烟台,546,0,245,4,47,0,15,0,2020-02-20 02:34:51.772
山东省,济南,546,0,245,4,47,0,17,0,2020-02-20 02:34:51.772
山东省,青岛,546,0,245,4,59,0,29,1,2020-02-20 02:34:51.772
山东省,潍坊,546,0,245,4,44,0,15,0,2020-02-20 02:34:51.772
山东省,威海,546,0,245,4,38,0,11,0,2020-02-20 02:34:51.772
山东省,德州,546,0,245,4,37,0,11,2,2020-02-20 02:34:51.772
山东省,济宁,546,0,245,4,52,0,29,0,2020-02-20 02:34:51.772
山东省,泰安,546,0,245,4,33,0,9,1,2020-02-20 02:34:51.772
山东省,聊城,546,0,245,4,38,0,18,0,2020-02-20 02:34:51.772
山东省,淄博,546,0,245,4,29,0,9,0,2020-02-20 02:34:51.772
山东省,枣庄,546,0,245,4,24,0,10,0,2020-02-20 02:34:51.772
山东省,日照,546,0,245,4,16,0,7,0,2020-02-20 02:34:51.772
山东省,临沂,546,0,245,4,49,0,41,0,2020-02-20 02:34:51.772
山东省,菏泽,546,0,245,4,18,0,13,0,2020-02-20 02:34:51.772
山东省,滨州,546,0,245,4,15,0,11,0,2020-02-20 02:34:51.772
福建省,福州,293,0,117,1,71,0,33,0,2020-02-20 02:34:51.772
福建省,莆田,293,0,117,1,55,0,19,0,2020-02-20 02:34:51.772
福建省,泉州,293,0,117,1,46,0,13,0,2020-02-20 02:34:51.772
福建省,厦门,293,0,117,1,35,0,10,0,2020-02-20 02:34:51.772
福建省,南平,293,0,117,1,20,0,8,0,2020-02-20 02:34:51.772
福建省,宁德,293,0,117,1,26,0,17,0,2020-02-20 02:34:51.772
福建省,漳州,293,0,117,1,20,0,11,0,2020-02-20 02:34:51.772
福建省,三明,293,0,117,1,14,0,5,0,2020-02-20 02:34:51.772
福建省,龙岩,293,0,117,1,6,0,1,0,2020-02-20 02:34:51.772
福建省,待明确地区,293,0,117,1,0,0,0,1,2020-02-20 02:34:51.772
河北省,唐山,307,0,155,5,56,0,13,1,2020-02-20 02:34:51.772
河北省,沧州,307,0,155,5,48,0,18,3,2020-02-20 02:34:51.772
河北省,邯郸,307,0,155,5,31,0,13,0,2020-02-20 02:34:51.772
河北省,石家庄,307,0,155,5,28,0,13,0,2020-02-20 02:34:51.772
河北省,邢台,307,0,155,5,23,0,11,1,2020-02-20 02:34:51.772
河北省,张家口,307,0,155,5,34,0,24,0,2020-02-20 02:34:51.772
河北省,廊坊,307,0,155,5,30,0,20,0,2020-02-20 02:34:51.772
河北省,保定,307,0,155,5,32,0,27,0,2020-02-20 02:34:51.772
河北省,秦皇岛,307,0,155,5,10,0,5,0,2020-02-20 02:34:51.772
河北省,衡水,307,0,155,5,8,0,6,0,2020-02-20 02:34:51.772
河北省,承德,307,0,155,5,7,0,5,0,2020-02-20 02:34:51.772
黑龙江省,哈尔滨,476,0,125,12,194,0,48,3,2020-02-20 01:33:17.643
黑龙江省,鸡西,476,0,125,12,46,0,3,0,2020-02-20 01:33:17.643
黑龙江省,双鸭山,476,0,125,12,52,0,8,3,2020-02-20 01:33:17.643
黑龙江省,齐齐哈尔,476,0,125,12,43,0,11,1,2020-02-20 01:33:17.643
黑龙江省,绥化,476,0,125,12,47,0,20,4,2020-02-20 01:33:17.643
黑龙江省,大庆,476,0,125,12,26,0,7,1,2020-02-20 01:33:17.643
黑龙江省,牡丹江,476,0,125,12,14,0,1,0,2020-02-20 01:33:17.643
黑龙江省,七台河,476,0,125,12,17,0,6,0,2020-02-20 01:33:17.643
黑龙江省,黑河,476,0,125,12,14,0,3,0,2020-02-20 01:33:17.643
黑龙江省,鹤岗,476,0,125,12,5,0,2,0,2020-02-20 01:33:17.643
黑龙江省,佳木斯,476,0,125,12,15,0,14,0,2020-02-20 01:33:17.643
黑龙江省,伊春,476,0,125,12,1,0,0,0,2020-02-20 01:33:17.643
黑龙江省,大兴安岭,476,0,125,12,2,0,2,0,2020-02-20 01:33:17.643
辽宁省,沈阳,121,0,59,1,28,0,15,0,2020-02-20 01:17:59.372
辽宁省,大连,121,0,59,1,19,0,9,0,2020-02-20 01:17:59.372
辽宁省,葫芦岛,121,0,59,1,12,0,4,1,2020-02-20 01:17:59.372
辽宁省,盘锦,121,0,59,1,11,0,5,0,2020-02-20 01:17:59.372
辽宁省,铁岭,121,0,59,1,7,0,1,0,2020-02-20 01:17:59.372
辽宁省,锦州,121,0,59,1,12,0,7,0,2020-02-20 01:17:59.372
辽宁省,阜新,121,0,59,1,8,0,3,0,2020-02-20 01:17:59.372
辽宁省,鞍山,121,0,59,1,4,0,0,0,2020-02-20 01:17:59.372
辽宁省,朝阳,121,0,59,1,6,0,3,0,2020-02-20 01:17:59.372
辽宁省,丹东,121,0,59,1,7,0,5,0,2020-02-20 01:17:59.372
辽宁省,本溪,121,0,59,1,3,0,3,0,2020-02-20 01:17:59.372
辽宁省,辽阳,121,0,59,1,3,0,3,0,2020-02-20 01:17:59.372
辽宁省,营口,121,0,59,1,1,0,1,0,2020-02-20 01:17:59.372
上海市,外地来沪人员,334,0,199,2,110,0,69,1,2020-02-20 01:02:32.007
上海市,浦东新区,334,0,199,2,60,0,38,0,2020-02-20 01:02:32.007
上海市,宝山区,334,0,199,2,21,0,9,0,2020-02-20 01:02:32.007
上海市,徐汇区,334,0,199,2,18,0,9,0,2020-02-20 01:02:32.007
上海市,松江区,334,0,199,2,14,0,7,0,2020-02-20 01:02:32.007
上海市,静安区,334,0,199,2,16,0,10,0,2020-02-20 01:02:32.007
上海市,嘉定区,334,0,199,2,9,0,3,0,2020-02-20 01:02:32.007
上海市,奉贤区,334,0,199,2,9,0,3,0,2020-02-20 01:02:32.007
上海市,普陀区,334,0,199,2,11,0,6,0,2020-02-20 01:02:32.007
上海市,杨浦区,334,0,199,2,9,0,4,0,2020-02-20 01:02:32.007
上海市,闵行区,334,0,199,2,19,0,15,0,2020-02-20 01:02:32.007
上海市,长宁区,334,0,199,2,13,0,10,0,2020-02-20 01:02:32.007
上海市,虹口区,334,0,199,2,7,0,4,0,2020-02-20 01:02:32.007
上海市,黄浦区,334,0,199,2,6,0,3,0,2020-02-20 01:02:32.007
上海市,崇明区,334,0,199,2,4,0,2,0,2020-02-20 01:02:32.007
上海市,金山区,334,0,199,2,3,0,2,0,2020-02-20 01:02:32.007
上海市,青浦区,334,0,199,2,5,0,5,0,2020-02-20 01:02:32.007
上海市,待明确地区,334,0,199,2,0,0,0,1,2020-02-20 01:02:32.007
河南省,信阳,1265,0,616,19,269,0,94,2,2020-02-20 00:57:28.406
河南省,南阳,1265,0,616,19,155,0,66,2,2020-02-20 00:57:28.406
河南省,郑州,1265,0,616,19,156,0,77,0,2020-02-20 00:57:28.406
河南省,驻马店,1265,0,616,19,139,0,87,0,2020-02-20 00:57:28.406
河南省,周口,1265,0,616,19,76,0,34,0,2020-02-20 00:57:28.406
河南省,商丘,1265,0,616,19,91,0,50,3,2020-02-20 00:57:28.406
河南省,新乡,1265,0,616,19,57,0,26,3,2020-02-20 00:57:28.406
河南省,安阳,1265,0,616,19,53,0,28,0,2020-02-20 00:57:28.406
河南省,平顶山,1265,0,616,19,58,0,34,1,2020-02-20 00:57:28.406
河南省,许昌,1265,0,616,19,39,0,16,0,2020-02-20 00:57:28.406
河南省,焦作,1265,0,616,19,32,0,9,1,2020-02-20 00:57:28.406
河南省,漯河,1265,0,616,19,35,0,17,0,2020-02-20 00:57:28.406
河南省,洛阳,1265,0,616,19,31,0,14,1,2020-02-20 00:57:28.406
河南省,开封,1265,0,616,19,26,0,13,0,2020-02-20 00:57:28.406
河南省,鹤壁,1265,0,616,19,19,0,8,0,2020-02-20 00:57:28.406
河南省,濮阳,1265,0,616,19,17,0,7,0,2020-02-20 00:57:28.406
河南省,济源,1265,0,616,19,5,0,2,0,2020-02-20 00:57:28.406
河南省,三门峡,1265,0,616,19,7,0,5,0,2020-02-20 00:57:28.406
河南省,待明确地区,1265,0,616,19,0,0,29,6,2020-02-20 00:57:28.406
江苏省,南京,631,0,336,0,93,0,38,0,2020-02-20 00:57:28.406
江苏省,苏州,631,0,336,0,87,0,38,0,2020-02-20 00:57:28.406
江苏省,淮安,631,0,336,0,66,0,34,0,2020-02-20 00:57:28.406
江苏省,连云港,631,0,336,0,48,0,18,0,2020-02-20 00:57:28.406
江苏省,徐州,631,0,336,0,79,0,51,0,2020-02-20 00:57:28.406
江苏省,常州,631,0,336,0,51,0,29,0,2020-02-20 00:57:28.406
江苏省,无锡,631,0,336,0,55,0,35,0,2020-02-20 00:57:28.406
江苏省,南通,631,0,336,0,40,0,23,0,2020-02-20 00:57:28.406
江苏省,泰州,631,0,336,0,37,0,24,0,2020-02-20 00:57:28.406
江苏省,扬州,631,0,336,0,23,0,11,0,2020-02-20 00:57:28.406
江苏省,盐城,631,0,336,0,27,0,20,0,2020-02-20 00:57:28.406
江苏省,宿迁,631,0,336,0,13,0,7,0,2020-02-20 00:57:28.406
江苏省,镇江,631,0,336,0,12,0,8,0,2020-02-20 00:57:28.406
上海市,外地来沪人员,333,0,199,2,110,0,69,1,2020-02-20 00:57:28.406
上海市,浦东新区,333,0,199,2,60,0,38,0,2020-02-20 00:57:28.406
上海市,宝山区,333,0,199,2,21,0,9,0,2020-02-20 00:57:28.406
上海市,徐汇区,333,0,199,2,18,0,9,0,2020-02-20 00:57:28.406
上海市,松江区,333,0,199,2,14,0,7,0,2020-02-20 00:57:28.406
上海市,静安区,333,0,199,2,16,0,10,0,2020-02-20 00:57:28.406
上海市,嘉定区,333,0,199,2,9,0,3,0,2020-02-20 00:57:28.406
上海市,奉贤区,333,0,199,2,9,0,3,0,2020-02-20 00:57:28.406
上海市,普陀区,333,0,199,2,11,0,6,0,2020-02-20 00:57:28.406
上海市,杨浦区,333,0,199,2,9,0,4,0,2020-02-20 00:57:28.406
上海市,闵行区,333,0,199,2,18,0,15,0,2020-02-20 00:57:28.406
上海市,长宁区,333,0,199,2,13,0,10,0,2020-02-20 00:57:28.406
上海市,虹口区,333,0,199,2,7,0,4,0,2020-02-20 00:57:28.406
上海市,黄浦区,333,0,199,2,6,0,3,0,2020-02-20 00:57:28.406
上海市,崇明区,333,0,199,2,4,0,2,0,2020-02-20 00:57:28.406
上海市,金山区,333,0,199,2,3,0,2,0,2020-02-20 00:57:28.406
上海市,青浦区,333,0,199,2,5,0,5,0,2020-02-20 00:57:28.406
上海市,待明确地区,333,0,199,2,0,0,0,1,2020-02-20 00:57:28.406
内蒙古自治区,包头,75,0,12,0,11,0,1,0,2020-02-20 00:57:28.406
内蒙古自治区,鄂尔多斯,75,0,12,0,11,0,3,0,2020-02-20 00:57:28.406
内蒙古自治区,锡林郭勒盟,75,0,12,0,9,0,1,0,2020-02-20 00:57:28.406
内蒙古自治区,巴彦淖尔,75,0,12,0,8,0,0,0,2020-02-20 00:57:28.406
内蒙古自治区,通辽,75,0,12,0,7,0,0,0,2020-02-20 00:57:28.406
内蒙古自治区,赤峰,75,0,12,0,9,0,3,0,2020-02-20 00:57:28.406
内蒙古自治区,呼伦贝尔,75,0,12,0,7,0,1,0,2020-02-20 00:57:28.406
内蒙古自治区,呼和浩特,75,0,12,0,7,0,2,0,2020-02-20 00:57:28.406
内蒙古自治区,乌兰察布,75,0,12,0,3,0,1,0,2020-02-20 00:57:28.406
内蒙古自治区,乌海市,75,0,12,0,2,0,0,0,2020-02-20 00:57:28.406
内蒙古自治区,兴安盟,75,0,12,0,1,0,0,0,2020-02-20 00:57:28.406
云南省,昆明,173,0,79,1,53,0,24,0,2020-02-20 00:52:24.196
云南省,昭通,173,0,79,1,25,0,5,0,2020-02-20 00:52:24.196
云南省,西双版纳,173,0,79,1,15,0,4,0,2020-02-20 00:52:24.196
